trialIndex,stepIndex,timeClock,meanFitness
4,93,91.198651,1.06036
4,94,92.151629,1.06154
4,95,93.105147,1.0626
4,96,94.043499,1.06412
4,97,94.977601,1.06499
4,98,95.920676,1.06625
4,99,96.871938,1.06749
4,100,97.810057,1.06868
4,101,98.746166,1.06889
4,102,99.684927,1.06934
4,103,100.605335,1.07004
4,104,101.546327,1.0709
4,105,102.487839,1.07227
4,106,103.421012,1.07339
4,107,104.35735,1.07363
4,108,105.283384,1.07419
4,109,106.208245,1.07509
4,110,107.15076,1.0755
4,111,108.075906,1.07668
4,112,109.01993,1.07701
4,113,109.936072,1.07808
4,114,110.863182,1.07883
4,115,111.787614,1.07935
4,116,112.697089,1.08072
4,117,113.64098,1.08136
4,118,114.55498,1.08154
4,119,115.489084,1.08236
4,120,116.404947,1.08269
4,121,117.329771,1.08305
4,122,118.261935,1.0831
4,123,119.194792,1.08365
4,124,120.123736,1.08363
4,125,121.056905,1.08433
4,126,121.986237,1.08473
4,127,122.918092,1.08553
4,128,123.829243,1.08604
4,129,124.766378,1.08646
4,130,125.668769,1.08733
4,131,126.601869,1.08753
4,132,127.522799,1.08766
4,133,128.434694,1.088
4,134,129.353394,1.08901
4,135,130.268433,1.08984
4,136,131.189211,1.09059
4,137,132.108127,1.09107
4,138,133.011058,1.09189
4,139,133.923798,1.09216
4,140,134.82546,1.09249
4,141,135.757033,1.09244
4,142,136.669867,1.09263
4,143,137.578145,1.0929
4,144,138.498806,1.09346
4,145,139.422387,1.09373
4,146,140.33138,1.09384
4,147,141.245725,1.09447
4,148,142.157458,1.0949
4,149,143.060233,1.09538
4,150,143.964404,1.09543
4,151,144.882443,1.09528
4,152,145.794274,1.09555
4,153,146.697795,1.0957
4,154,147.61913,1.09548
4,155,148.528461,1.09601
4,156,149.444542,1.09628
4,157,150.348579,1.09644
4,158,151.28248,1.09678
4,159,152.198872,1.09697
4,160,153.113589,1.09703
4,161,154.026981,1.09693
4,162,154.940646,1.09708
4,163,155.842676,1.0973
4,164,156.760439,1.09767
4,165,157.685724,1.09763
4,166,158.601596,1.09788
4,167,159.518917,1.09796
4,168,160.432368,1.09829
4,169,161.354207,1.09843
4,170,162.268564,1.09851
4,171,163.168144,1.09857
4,172,164.066242,1.0987
4,173,164.993886,1.09864
4,174,165.901717,1.09874
4,175,166.834285,1.09906
4,176,167.730364,1.0991
4,177,168.65075,1.09915
4,178,169.559676,1.09921
4,179,170.466167,1.0993
4,180,171.378013,1.09936
4,181,172.283126,1.09937
4,182,173.186869,1.09945
4,183,174.104914,1.09962
4,184,175.005247,1.0997
4,185,175.910552,1.09974
4,186,176.806874,1.09979
4,187,177.722176,1.09985
4,188,178.62663,1.09989
4,189,179.526301,1.0999
4,190,180.438758,1.09988
4,191,181.358763,1.0999
4,192,182.268355,1.09995
